simulation,beta_0_hat,beta_1_hat,beta_2_hat,beta_3_hat,beta_4_hat,ci_lower_0,ci_lower_1,ci_lower_2,ci_lower_3,ci_lower_4,ci_upper_0,ci_upper_1,ci_upper_2,ci_upper_3,ci_upper_4
85,2.513561156102847,-1.793459188142413,3.2303097626188038,0.5345976971286376,-0.7764336556395977,2.424224463258704,-1.88975133294297,3.142742969986248,0.45302357349558114,-0.8642512418174312,2.6096826878544452,-1.710689618874516,3.3249164498422226,0.6256962016199134,-0.6930128715967411
86,2.4365212373186913,-1.7510276179289515,3.127426082969065,0.5408512381379633,-0.6886693320194329,2.351342803898643,-1.837211602008275,3.034301334681852,0.45593799752513714,-0.7850090937081928,2.5243870151002503,-1.651420397337126,3.211812925195561,0.6267560357611324,-0.589824391012014
87,2.538296941663036,-1.809804613318793,3.1566856317776204,0.38485613473609803,-0.7510943186273878,2.442699567752275,-1.896391715297864,3.068469994208898,0.2976075460283641,-0.8415757176070567,2.633798983560802,-1.7152535237096416,3.2437597120449784,0.4767440912721533,-0.65563227797428
88,2.5321679278470355,-1.744483418325427,3.206173984929757,0.48108192420215096,-0.7696861037412425,2.4384546127645645,-1.845115646080762,3.1191054437233796,0.3923049952397326,-0.8609485640740923,2.6213318296385237,-1.6488197712169508,3.2968212035304862,0.5851145346325876,-0.6803695875234929
89,2.531436817922447,-1.8034059216552931,3.1471662051895835,0.5215998335366873,-0.6709435712875658,2.442974601741363,-1.8807478976839183,3.055552869561078,0.42545793116286873,-0.7585137257023086,2.6203696661094464,-1.7164393746994435,3.2352141138710664,0.625847333713009,-0.5747770880959875
90,2.4715002829239383,-1.8257830987370254,3.273508306605519,0.5099702841025576,-0.7566715348214812,2.3653820897802746,-1.9237743681390804,3.1792449144042507,0.4239789302268496,-0.8498962709446052,2.5679415085727935,-1.7308302910645887,3.3607043834445633,0.6051013330781938,-0.6699513317168475
91,2.5980048070916184,-1.7496589385322978,3.210987120496384,0.49671966918856275,-0.7477902878310033,2.510428473022001,-1.832950194977351,3.113289808645122,0.40725081301805965,-0.8311485795090335,2.6958782732320605,-1.6549670016876326,3.301681279906206,0.6001798611518063,-0.6672557363170095
92,2.541528622568616,-1.7962461512871266,3.1466766937036588,0.4508312456841064,-0.807893346725906,2.450793632804416,-1.8882328797139676,3.0532473560637583,0.35824621225145775,-0.9101412220915474,2.63917155708511,-1.7107942963206062,3.2402016670178444,0.5497995955864571,-0.7110917931493638
93,2.5600706187214364,-1.8515159139569723,3.135552260464076,0.5388144287120648,-0.7618072833434456,2.4629531816179666,-1.9430359457408075,3.0486351137422307,0.44737479443485695,-0.8603277209154437,2.6449325341466734,-1.7554915268176081,3.2273278719298717,0.6376864154975687,-0.6685048861438592
94,2.403381987275455,-1.8559255637113565,3.1987303492069707,0.451302921752992,-0.636699126557382,2.3105110726130933,-1.9484002578083792,3.1110735294270193,0.3628445365016539,-0.7325619188241034,2.500714569424395,-1.759639731069802,3.301555514007616,0.5423568777511377,-0.5427809240810676
